Country Name,name,gppd_idnr,capacity_mw,latitude,longitude,Primary Fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,estimated_generation_note_2013,estimated_generation_note_2014,estimated_generation_note_2015,estimated_generation_note_2016,estimated_generation_note_2017
Thailand,Bangchak III,WKS0063636,25,14.169,100.553,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,,,,,,,,,,
Thailand,Bangchak Solar Power Plant,WRI1026229,16,14.1691,100.5528,Solar,,,,,Bangchak Solar Energy Company Limited (BSE),Bangchak Solar Energy Company Limited (BSE),http://www.bangchak.co.th,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Bhumibol,WRI1000172,744,17.2426,98.9723,Hydro,,,,,Electric Generating Authority of Thailand,EGAT,http://www.egat.co.th/en/index.php?option=com_content&view=article&id=92&Itemid=129,GEODB,1014233,,,,,,,,,,,,,,,,,,,
Thailand,Bo-Thong,WKS0062040,8.3,13.964,101.833,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,,,,,,,,,,
Thailand,Bowin Clean Energy,WRI1019490,132,13.0505,101.0859,Gas,,,,,,B Grimm,http://www.bgrimmpower.com/power-plants/power-plants-in-operation/,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Buri Ram 1 Solar Power Plant,WRI1026231,7.4,14.6592,102.6147,Solar,,,,,Solar Power (Bureerum 1) Company Limited,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Buri Ram 2 Solar Power Plant,WRI1026232,7.4,14.6996,102.4787,Solar,,,,,Solar Power (Bureerum 2) Company Limited,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Buri Ram 3 Solar Power Plant,WRI1026233,7.4,14.7615,103.0633,Solar,,,,,Solar Power (Bureerum 3) Company Limited,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,CUP-1,WRI1019463,228,12.7014,101.1258,Gas,,,,,GPSC,GPSC,http://www.gpscgroup.com/gpsc_Product.aspx?m=g9UP07nQAURSX8ZGsqy8GQ%3d%3d,GEODB,1112644,,,,,,,,,,,,,,,,,,,
Thailand,CUP-2,WRI1019464,114,12.7547,101.1637,Gas,,,,,GPSC,GPSC,http://www.gpscgroup.com/gpsc_Product.aspx?m=KlJeYs68sGriQnrlz1R6Og%3d%3d,GEODB,1112645,,,,,,,,,,,,,,,,,,,
Thailand,Chachoengsao Solar Power Plant,WRI1026234,1.3,13.5758,101.003,Solar,,,,,Bangkok Solar Power Company Limited (BSP),Bangkok Solar Power,http://www.bangkoksolarpower.com/en/reference_project,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Cham Phak Phaeo,WKS0063744,5.7,14.5396,101.0783,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,,,,,,,,,,
Thailand,Chana,WRI1000167,1531,6.9553,100.7076,Gas,,,,,Electric Generating Authority of Thailand,Power and Technology Magazine,http://www.power-technology.com/projects/chana-combined-cycle-power-plant-block-2/,GEODB,1014292,,,,,,,,,,,,,,,,,,,
Thailand,Chang Wat A,WKS0068291,5.4,14.849,99.809,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,,,,,,,,,,
Thailand,Chiang Rai Solar Power Plant,WRI1026235,9.5,20.1684,100.0202,Solar,,,,,Chiangrai Solar Company Limited,Sonnedix,http://www.sonnedix.com/power-plants/list-of-plants/operating/,WRI,1086241,,,,,,,,,,,,,,,,,,,
Thailand,Chongdan Solar Power Plant,WRI1026237,8,14.3552,99.4692,Solar,,,,,SSE-PV1 Project,Thai Solar Energy Public Company Limited (TSE),http://www.thaisolarenergy.com/project.php?menu=future_projects,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Chulabhorn,WRI1000176,40,16.5362,101.65,Hydro,,,,1972,Electric Generating Authority of Thailand,EGAT,http://www.egat.co.th/en/index.php?option=com_content&view=article&id=92&Itemid=133,GEODB,1014234,,,,,,,,,,,,,,,,,,,
Thailand,Chumphon Solar Power Plant,WRI1026240,1,10.5032,99.1452,Solar,,,,,Thai Solar Energy Public Company Limited (TSE),Thai Solar Energy Public Company Limited (TSE),http://www.thaisolarenergy.com/project.php?menu=future_projects,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Di Lang,WKS0062044,8,14.936,100.936,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,,,,,,,,,,
Thailand,Dong Khon Solar Power Plant,WRI1026238,7.6,14.9286,100.1426,Solar,,,,,G-Power Source Co Ltd,EGCO,http://www.egco.com/en/corperate_com_press_detail.asp?press_id=206&iYear=2014,WRI,1090944,,,,,,,,,,,,,,,,,,,
Thailand,EGCO Cogen,WRI1019467,112,14.0977,100.5727,Gas,,,,2003,EGCO,EGCO,http://www.egco.com/en/corperate_profile_busin_group_blcp.asp,WRI,1085142,,,,,,,,,,,,,,,,,,,
Thailand,GSPP 11,WRI1019462,272,13.0013,101.1361,Gas,,,,,GLOW Group,Glow Group,http://www.glow.co.th/index.php?op=product_business_line_plants-detail&cid=1&id=11,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Gheco One power station,WRI1019478,660,12.6779,101.1356,Coal,,,,2012,GLOW Group,Glow Group,http://www.glow.co.th/index.php?op=product_business_line_plants-detail&cid=2&id=4,WRI,1077767,,,,,,,,,,,,,,,,,,,
Thailand,Glow Demin,WRI1019461,124,12.6971,101.1191,Gas,,,,1998,GLOW Group,Glow Group,http://www.glow.co.th/index.php?op=product_business_line_plants-detail&cid=1&id=9,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Glow Energy Phase 2 Power Plant,WRI1019479,258,12.694,101.1452,Gas,,,,,GLOW Group,Glow Group,http://www.glow.co.th/index.php?op=product_business_line_plants-detail&cid=1&id=6,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Glow Energy Phase 5 Power Plant,WRI1019460,412,12.6779,101.1356,Gas,,,,2011,GLOW Group,Glow Group,http://www.glow.co.th/index.php?op=product_business_line_plants-detail&cid=1&id=8,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Glow Energy power complex,WRI1019457,526,12.6779,101.1356,Coal,,,,2001,GLOW Group,Glow Group,http://www.glow.co.th/index.php?op=product_business_line_plants-detail&cid=1&id=15,WRI,1012951,,,,,,,,,,,,,,,,,,,
Thailand,Glow IPP,WRI1019459,713,13.0536,101.0857,Gas,,,,2003,GLOW Group,Glow Group,http://www.glow.co.th/index.php?op=product_business_line_plants-detail&cid=2&id=3,WRI,1012951,,,,,,,,,,,,,,,,,,,
Thailand,Had Siao,WKS0062083,8,17.509,99.795,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,,,,,,,,,,
Thailand,Hat Yai Solar Power Plant,WRI1026241,1,6.9828,100.4802,Solar,,,,,Thai Solar Energy Public Company Limited (TSE),Thai Solar Energy Public Company Limited (TSE),http://www.thaisolarenergy.com/project.php?menu=future_projects,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Horseshoe Point,WKS0061727,12,12.8789,100.971,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,,,,,,,,,,
Thailand,Huaihaeng,WKS0063742,5.7,14.482,101.021,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,,,,,,,,,,
Thailand,Huay Bong,WRI1000158,207,15.1771,101.4514,Wind,,,,,Ratchaburi Electric Generating Company,Ratchaburi Electric Generating Company,http://www.ratch.co.th/en/business/project-location/thailand,GEODB,,,,,,,,,,,,,,,,,,,,
Thailand,Huay Kachao Solar Power Plant,WRI1026250,5,14.3333,99.7088,Solar,,,,,Thai Solar Energy 1 (TSE1),Thai Solar Energy Public Company Limited (TSE),http://www.thaisolarenergy.com/project.php?menu=future_projects,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Kaeng Khoi 2,WRI1019482,1468,14.605,101.0259,Gas,,,,2008,EGCO,EGCO,http://www.egco.com/en/corperate_profile_busin_group_gpg.asp,GEODB,1063241,,,,,,,,,,,,,,,,,,,
Thailand,Khan Rai - BSP Solar Power Plant,WRI1026251,4.5,15.1976,105.3653,Solar,,,,,Bangkok Solar Power Company Limited (BSP),Bangkok Solar Power,http://www.bangkoksolarpower.com/en/reference_project,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Khanom,WRI1019468,748,9.2357,99.8593,Gas,,,,1996,EGCO,EGCO,http://www.egco.com/en/corperate_profile_busin_group_kegco.asp,GEODB,1015287,,,,,,,,,,,,,,,,,,,
Thailand,Khao Yai Solar Power Plant,WRI1026242,1,14.6593,101.3946,Solar,,,,,Thai Solar Energy Public Company Limited (TSE),Thai Solar Energy Public Company Limited (TSE),http://www.thaisolarenergy.com/project.php?menu=future_projects,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Khao Yao Solar Power Plant,WRI1026252,10,13.2753,99.7788,Solar,,,,,Bangkok Solar Power Company Limited (BSP),Bangkok Solar Power,http://www.bangkoksolarpower.com/en/reference_project,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Khok Thai Solar Power Plant,WRI1026253,12.7,14.7635,102.0694,Solar,,,,,Ch. Karnchang Public Company Limited,CH Karnchang,http://www.ch-karnchang.co.th/th/#/project/detail/73/พลังงาน-โครงการผลิตไฟฟ้าจากพลังงานแสงอาทิตย์ในจังหวัดนครราชสีมา,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Khon Kaen 1 Solar Power Plant,WRI1026254,6.1,16.5117,102.7942,Solar,,,,,Solar Power (Khon Kaen 1) Company Limited,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Khon Kaen 10 Solar Power Plant,WRI1026255,7.4,16.5293,102.2753,Solar,,,,,Solar Power (Khon Kaen 10) Company Limited,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Khon Kaen 2 Solar Power Plant,WRI1026256,7.4,16.8286,102.8352,Solar,,,,,Solar Power (Khon Kaen 2) Company Limited,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Khon Kaen 3 Solar Power Plant,WRI1026257,7.4,16.7595,102.8063,Solar,,,,,Solar Power (Khon Kaen 3) Company Limited,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Khon Kaen 4 Solar Power Plant,WRI1026258,7.4,16.6063,102.1118,Solar,,,,,Solar Power (Khon Kaen 4) Company Limited,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Khon Kaen 5 Solar Power Plant,WRI1026259,7.4,16.2873,102.7906,Solar,,,,,Solar Power (Khon Kaen 5) Company Limited,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Khon Kaen 6 Solar Power Plant,WRI1026260,7.4,16.4802,102.507,Solar,,,,,Solar Power (Khon Kaen 6) Company Limited,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Khon Kaen 7 Solar Power Plant,WRI1026261,7.4,16.4999,102.3242,Solar,,,,,Solar Power (Khon Kaen 7) Company Limited,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Khon Kaen 8 Solar Power Plant,WRI1026262,7.4,16.114,102.7499,Solar,,,,,Solar Power (Khon Kaen 8) Company Limited,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Khon Kaen 9 Solar Power Plant,WRI1026263,7.4,16.5783,102.0029,Solar,,,,,Solar Power (Khon Kaen 9) Company Limited,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Khon Kaen Sugar Power Plant Co  Ltd. (Project ),WRI1019450,20,16.7023,102.8557,Biomass,,,,,,EGAT,http://www.egat.co.th/en/index.php?option=com_content&view=article&id=319&Itemid=213,CARMA,1062770,,,,,,,,,,,,,,,,,,,
Thailand,Khonburi Sugar Public Company Limited,WRI1019456,22,14.5254,102.2459,Biomass,,,,,,EGAT,http://www.egat.co.th/en/index.php?option=com_content&view=article&id=319&Itemid=219,CARMA,1085542,,,,,,,,,,,,,,,,,,,
Thailand,Khorat III,WKS0061130,7.6,14.9123,101.864,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,,,,,,,,,,
Thailand,Korat 1 Solar Power Plant,WRI1026264,6.1,15.191,102.345,Solar,,,,,Solar Power (Korat 1) Company Limited,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Korat 2 Solar Power Plant,WRI1026265,6.1,15.1945,102.3426,Solar,,,,,Solar Power (Korat 2) Company Limited,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Korat 3 Solar Power Plant,WRI1026266,6.1,15.6043,102.5591,Solar,,,,,Solar Power (Korat 3) Company Limited,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Korat 4 Solar Power Plant,WRI1026267,6.1,14.8181,102.1619,Solar,,,,,Solar Power (Korat 4) Company Limited,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Korat 5 Solar Power Plant,WRI1026268,7.4,15.554,102.5163,Solar,,,,,Solar Power (Korat 5) Company Limited,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Korat 6 Solar Power Plant,WRI1026269,7.4,14.9991,102.495,Solar,,,,,Solar Power (Korat 6) Company Limited,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Korat 7 Solar Power Plant,WRI1026270,6.1,15.1082,101.8871,Solar,,,,,Solar Power (Korat 7) Company Limited,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Korat 8 Solar Power Plant,WRI1026271,7.4,15.5538,102.5198,Solar,,,,,Solar Power (Korat 8) Company Limited,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Korat 9 Solar Power Plant,WRI1026272,7.4,14.8742,101.8093,Solar,,,,,Solar Power (Korat 9) Company Limited,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Krabi,WRI1000163,340,7.9934,99.0482,Gas,,,,2004,Electric Generating Authority of Thailand,EGAT,http://www.egat.co.th/en/index.php?option=com_content&view=article&id=92&Itemid=120,GEODB,,,,,,,,,,,,,,,,,,,,
Thailand,Kui Buri Solar Power Plant,WRI1026273,10,12.0473,99.829,Solar,,,,,Bangkok Solar Power Company Limited (BSP),Bangkok Solar Power,http://www.bangkoksolarpower.com/en/reference_project,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Laem Chabang,WRI1019487,159,13.0913,100.8943,Gas,,,,,,B Grimm,http://www.bgrimmpower.com/power-plants/power-plants-in-operation/,GEODB,1111693,,,,,,,,,,,,,,,,,,,
Thailand,Lam Ta Khong,WRI1000170,1000,14.8073,101.5453,Hydro,,,,2002,Electric Generating Authority of Thailand,EGAT,http://www.egat.co.th/en/index.php?option=com_content&view=article&id=92&Itemid=127,GEODB,1014257,,,,,,,,,,,,,,,,,,,
Thailand,Lam Ta Khong,WRI1000171,3,14.8007,101.5579,Wind,,,,2002,Electric Generating Authority of Thailand,EGAT,http://www.egat.co.th/en/index.php?option=com_content&view=article&id=92&Itemid=128,GEODB,,,,,,,,,,,,,,,,,,,,
Thailand,Lampang Solar Power Plant,WRI1026274,90,18.3931,99.4215,Solar,,,,,EA Solar Lampang Company Limited,Energy Absolute,http://www.energyabsolute.co.th/index.php,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Lan Krabue,WRI1000168,150,16.63,99.8533,Gas,,,,1982,Electric Generating Authority of Thailand,EGAT,http://www.egat.co.th/en/index.php?option=com_content&view=article&id=92&Itemid=125,WRI,1014259,,,,,,,,,,,,,,,,,,,
Thailand,Loei 1 Solar Power Plant,WRI1026275,6.1,17.304,101.8491,Solar,,,,,Solar Power (Loei 1) Company Limited,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Loei 2 Solar Power Plant,WRI1026276,7.4,17.1992,101.8184,Solar,,,,,Solar Power (Loei 2) Company Limited,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Lopburi - AJ Solar Power Plant,WRI1026278,3.7,15.0851,101.0676,Solar,,,,,AJ Technology Company Limited (AJ),SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Lopburi - Absolute Energy Solar Power Plant,WRI1026277,8,14.9332,100.9352,Solar,,,,,EA Solar Lopburi Company Limited,Energy Absolute,http://www.energyabsolute.co.th/index.php,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Lopburi - BSP 1 Solar Power Plant,WRI1026279,2,14.8895,100.9104,Solar,,,,,Bangkok Solar Power Company Limited (BSP),Bangkok Solar Power,http://www.bangkoksolarpower.com/en/reference_project,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Lopburi - BSP 4 Solar Power Plant,WRI1026280,2,14.7807,100.9102,Solar,,,,,Bangkok Solar Power Company Limited (BSP),Bangkok Solar Power,http://www.bangkoksolarpower.com/en/reference_project,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Lopburi - BSP 5 Solar Power Plant,WRI1026281,2,14.7783,100.9103,Solar,,,,,Bangkok Solar Power Company Limited (BSP),Bangkok Solar Power,http://www.bangkoksolarpower.com/en/reference_project,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Lopburi - BSP 6 Solar Power Plant,WRI1026282,4,14.7801,100.9044,Solar,,,,,Bangkok Solar Power Company Limited (BSP),Bangkok Solar Power,http://www.bangkoksolarpower.com/en/reference_project,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Lopburi - NED Solar Power Plant,WRI1026283,55,15.0497,100.8976,Solar,,,,,Natural Energy Development Co Ltd (NED),Natural Energy Development Company,http://www.ned.co.th,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Lopburi - SAAM 1 Solar Power Plant,WRI1026284,2,14.9017,100.9788,Solar,,,,,SAAM Solar Power One Company Limited,Bangkok Solar Power,http://www.bangkoksolarpower.com/en/reference_project,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Lopburi - TP Solar Power Plant,WRI1026285,3.7,15.0851,101.0702,Solar,,,,,Tipayanarai Company Limited (TP),SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Lopburi SSP,WKS0063763,40,15.011,100.693,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,,,,,,,,,,
Thailand,Lopburi Solar Power Plant,WRI1026243,1,14.7847,100.6844,Solar,,,,,Thai Solar Energy Public Company Limited (TSE),Thai Solar Energy Public Company Limited (TSE),http://www.thaisolarenergy.com/project.php?menu=future_projects,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Mae Chan,WKS0062076,9.5,20.225,99.975,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,,,,,,,,,,
Thailand,Mae Mah,WRI1000160,2400,18.2963,99.7499,Coal,,,,1995,Electric Generating Authority of Thailand,EGAT,http://www.egat.co.th/en/index.php?option=com_content&view=article&id=92&Itemid=117,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Mitr Phol Bio-Power (Dan Chang) Co.  Ltd. (Project ),WRI1019445,27,14.8418,99.6976,Biomass,,,,,,EGAT,http://www.egat.co.th/en/index.php?option=com_content&view=article&id=319&Itemid=208,CARMA,,,,,,,,,,,,,,,,,,,,
Thailand,Mitr Phol Bio-Power (Dan Chang) Co.  Ltd. (Project ),WRI1019453,10.8,14.8418,99.6976,Biomass,,,,,,EGAT,http://www.egat.co.th/en/index.php?option=com_content&view=article&id=319&Itemid=216,CARMA,,,,,,,,,,,,,,,,,,,,
Thailand,Nakhon Phanom 1 Solar Power Plant,WRI1026286,6.1,17.2988,104.4477,Solar,,,,,Solar Power (Nakhon Phanom 1) Company Limited,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Nakhon Phanom 2 Solar Power Plant,WRI1026287,7.4,17.298,104.4499,Solar,,,,,Solar Power (Nakhon Phanom 2) Company Limited,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Nakhon Phanom 3 Solar Power Plant,WRI1026288,7.4,16.8941,104.683,Solar,,,,,Solar Power (Nakhon Phanom 3) Company Limited,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Nakhon Ratchasima - BSP Solar Power Plant,WRI1026289,1,15.6191,102.5633,Solar,,,,,Bangkok Solar Power Company Limited (BSP),Bangkok Solar Power,http://www.bangkoksolarpower.com/en/reference_project,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Nakhon Sawan Solar Power Plant,WRI1026290,90,15.3671,100.301,Solar,,,,,EA Solar Nakornsawan Company Limited,Energy Absolute,http://www.energyabsolute.co.th/index.php,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Nakhon Sawan Solar Power Plant,WRI1026244,1,15.7386,100.1186,Solar,,,,,Thai Solar Energy Public Company Limited (TSE),Thai Solar Energy Public Company Limited (TSE),http://www.thaisolarenergy.com/project.php?menu=future_projects,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Nakhon Si Thammarat Solar Power Plant,WRI1026245,1,8.3859,99.9799,Solar,,,,,Thai Solar Energy Public Company Limited (TSE),Thai Solar Energy Public Company Limited (TSE),http://www.thaisolarenergy.com/project.php?menu=future_projects,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Nam Phom,WRI1000165,710,16.682,102.7422,Gas,,,,,Electric Generating Authority of Thailand,EGAT,http://www.egat.co.th/en/index.php?option=com_content&view=article&id=92&Itemid=122,GEODB,,,,,,,,,,,,,,,,,,,,
Thailand,Noen Po Solar Power Plant,WRI1026291,5.6,16.4348,100.1423,Solar,,,,,Gunkul Chubu Powergen Company Limited,Gunkul Chubu Powergen Company Limited,http://www.gunkul.com,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Nong Khae,WRI1019481,126,14.3406,100.8673,Gas,,,,2000,EGCO,EGCO,http://www.egco.com/en/corperate_profile_busin_groupmap.asp,CARMA,1043259,,,,,,,,,,,,,,,,,,,
Thailand,Nong Khai 1 Solar Power Plant,WRI1026292,7.4,17.9447,104.0059,Solar,,,,,Solar Power (Nong Khai 1) Company Limited,SPCG Public Company Limited,http://www.spcg.co.th/index.php/en/about,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Nong Muang,WKS0065999,4,14.7173,103.0661,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,,,,,,,,,,
Thailand,Nong On Solar Power Plant,WRI1026293,8,14.3981,99.8313,Solar,,,,,SSE-PV9 Project,Thai Solar Energy Public Company Limited (TSE),http://www.thaisolarenergy.com/project.php?menu=future_projects,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Nong Saeng,WRI1019484,1600,14.4417,100.7756,Gas,,,,2014,J-Power,J-Power,http://www.jpower.co.jp/english/news_release/pdf/news140602.pdf,WRI,1071703,,,,,,,,,,,,,,,,,,,
Thailand,Nongkrathum 4 Solar Power Plant,WRI1026294,8,14.8735,99.8311,Solar,,,,,SSE-PV4 Project,Thai Solar Energy Public Company Limited (TSE),http://www.thaisolarenergy.com/project.php?menu=future_projects,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Nongkrathum 5 Solar Power Plant,WRI1026295,8,14.8735,99.8334,Solar,,,,,SSE-PV5 Project,Thai Solar Energy Public Company Limited (TSE),http://www.thaisolarenergy.com/project.php?menu=future_projects,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Nongyasai Solar Power Plant,WRI1026296,8,14.7697,99.9505,Solar,,,,,SSE-PV3 Project,Thai Solar Energy Public Company Limited (TSE),http://www.thaisolarenergy.com/project.php?menu=future_projects,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,North Bangkok Power Station,WRI1000162,704,13.8129,100.5092,Gas,,,,2010,Electric Generating Authority of Thailand,EGAT,http://www.egat.co.th/en/index.php?option=com_content&view=article&id=92&Itemid=119,GEODB,1014280,,,,,,,,,,,,,,,,,,,
Thailand,Pak Mun,WRI1000178,136,15.2819,105.4683,Hydro,,,,1993,Electric Generating Authority of Thailand,EGAT,http://www.egat.co.th/en/index.php?option=com_content&view=article&id=92&Itemid=135,GEODB,1014281,,,,,,,,,,,,,,,,,,,
Thailand,Phanom Thuan Solar Power Plant,WRI1026297,8,14.22,99.7341,Solar,,,,,SSE-PV8 Project,Thai Solar Energy Public Company Limited (TSE),http://www.thaisolarenergy.com/project.php?menu=future_projects,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Phetchaburi Solar Power Plant,WRI1026298,2.1,12.7251,99.9192,Solar,,,,,Bangkok Solar Power Company Limited (BSP),Bangkok Solar Power,http://www.bangkoksolarpower.com/en/reference_project,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Phitsanulok Solar Power Plant,WRI1026299,90,17.0713,100.118,Solar,,,,,EA Solar Lopburi Company Limited,Energy Absolute,http://www.energyabsolute.co.th/index.php,WRI,1106433,,,,,,,,,,,,,,,,,,,
Thailand,Phrae Solar Power Plant,WRI1026246,1,18.1196,100.1386,Solar,,,,,Thai Solar Energy Public Company Limited (TSE),Thai Solar Energy Public Company Limited (TSE),http://www.thaisolarenergy.com/project.php?menu=future_projects,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Phran Kratai I,WKS0065888,8,16.638,99.597,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,,,,,,,,,,
Thailand,Phran Kratai II,WKS0065887,8,16.637,99.602,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,,,,,,,,,,
Thailand,Phran Kratai III,WKS0065889,8,16.682,99.56,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,,,,,,,,,,
